target_dataset,feature_set,model,scenario,calibration_method,confidence_level,conformal_method,n,marginal_coverage,coverage_gap,average_prediction_set_size,prediction_set_efficiency,singleton_prediction_rate,empty_set_rate,class_0_conditional_coverage,class_1_conditional_coverage
Pima,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.5286458333333334,-0.2713541666666667,0.65625,1.5238095238095237,0.65625,0.34375,0.776,0.06716417910447761
Pima,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.6692708333333334,-0.23072916666666665,0.9765625,1.024,0.9765625,0.0234375,0.916,0.208955223880597
Pima,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.6822916666666666,-0.2177083333333334,1.0,1.0,1.0,0.0,0.924,0.23134328358208955
Pima,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.7604166666666666,-0.18958333333333333,1.1458333333333333,0.8727272727272728,0.8541666666666666,0.0,0.944,0.417910447761194
Pima,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.765625,-0.18437499999999996,1.1588541666666667,0.8629213483146067,0.8411458333333334,0.0,0.952,0.417910447761194
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,0.8,split_conformal_source_calibration,384,0.515625,-0.28437500000000004,0.6328125,1.5802469135802468,0.6328125,0.3671875,0.76,0.05970149253731343
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,0.8,adaptive_transport_conformal,384,0.5286458333333334,-0.2713541666666667,0.65625,1.5238095238095237,0.65625,0.34375,0.776,0.06716417910447761
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,0.9,split_conformal_source_calibration,384,0.6692708333333334,-0.23072916666666665,0.9765625,1.024,0.9765625,0.0234375,0.916,0.208955223880597
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,0.9,adaptive_transport_conformal,384,0.6822916666666666,-0.2177083333333334,1.0,1.0,1.0,0.0,0.924,0.23134328358208955
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,0.95,split_conformal_source_calibration,384,0.7604166666666666,-0.18958333333333333,1.1458333333333333,0.8727272727272728,0.8541666666666666,0.0,0.944,0.417910447761194
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,0.95,adaptive_transport_conformal,384,0.765625,-0.18437499999999996,1.1588541666666667,0.8629213483146067,0.8411458333333334,0.0,0.952,0.417910447761194
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.2760416666666667,-0.5239583333333333,0.3098958333333333,3.226890756302521,0.3098958333333333,0.6901041666666666,0.392,0.05970149253731343
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.4296875,-0.37031250000000004,0.4869791666666667,2.0534759358288768,0.4869791666666667,0.5130208333333334,0.624,0.06716417910447761
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.7109375,-0.18906250000000002,0.9895833333333334,1.0105263157894737,0.9895833333333334,0.010416666666666666,0.832,0.48507462686567165
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.7109375,-0.18906250000000002,0.9895833333333334,1.0105263157894737,0.9895833333333334,0.010416666666666666,0.832,0.48507462686567165
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.9166666666666666,-0.033333333333333326,1.4479166666666667,0.6906474820143884,0.5520833333333334,0.0,0.94,0.8731343283582089
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.9166666666666666,-0.033333333333333326,1.4479166666666667,0.6906474820143884,0.5520833333333334,0.0,0.94,0.8731343283582089
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.881326352530541,0.08132635253054099,0.9467713787085514,1.056221198156682,0.9467713787085514,0.053228621291448515,0.951271186440678,0.5544554455445545
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.881326352530541,0.08132635253054099,0.9450261780104712,1.0581717451523547,0.9450261780104712,0.0549738219895288,0.951271186440678,0.5544554455445545
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,1146,0.8909249563699826,-0.009075043630017432,0.962478184991274,1.0389845874886672,0.962478184991274,0.037521815008726006,0.9608050847457628,0.5643564356435643
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,1146,0.8909249563699826,-0.009075043630017432,0.962478184991274,1.0389845874886672,0.962478184991274,0.037521815008726006,0.9608050847457628,0.5643564356435643
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,1146,0.8996509598603839,-0.05034904013961605,0.981675392670157,1.0186666666666666,0.981675392670157,0.01832460732984293,0.9713983050847458,0.5643564356435643
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,1146,0.8996509598603839,-0.05034904013961605,0.981675392670157,1.0186666666666666,0.981675392670157,0.01832460732984293,0.9713983050847458,0.5643564356435643
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.8,split_conformal_source_calibration,1146,0.06893542757417102,-0.731064572425829,0.06980802792321117,14.325,0.06980802792321117,0.9301919720767888,0.0836864406779661,0.0
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.8,adaptive_transport_conformal,1146,0.40575916230366493,-0.3942408376963351,0.4109947643979058,2.43312101910828,0.4109947643979058,0.5890052356020943,0.4925847457627119,0.0
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.9,split_conformal_source_calibration,1146,0.837696335078534,-0.062303664921465995,0.8917975567190227,1.12133072407045,0.8917975567190227,0.1082024432809773,0.9417372881355932,0.35148514851485146
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.9,adaptive_transport_conformal,1146,0.8455497382198953,-0.0544502617801047,0.9022687609075044,1.1083172147001934,0.9022687609075044,0.09773123909249563,0.9427966101694916,0.3910891089108911
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.95,split_conformal_source_calibration,1146,0.881326352530541,-0.06867364746945892,0.9450261780104712,1.0581717451523547,0.9450261780104712,0.0549738219895288,0.951271186440678,0.5544554455445545
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.95,adaptive_transport_conformal,1146,0.8830715532286213,-0.06692844677137866,0.9493891797556719,1.0533088235294117,0.9493891797556719,0.0506108202443281,0.9523305084745762,0.5594059405940595
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,1146,0.5575916230366492,-0.24240837696335082,0.5663176265270506,1.7657935285053927,0.5663176265270506,0.4336823734729494,0.676906779661017,0.0
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,1146,0.5575916230366492,-0.24240837696335082,0.5663176265270506,1.7657935285053927,0.5663176265270506,0.4336823734729494,0.676906779661017,0.0
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,1146,0.7155322862129145,-0.18446771378708549,0.7469458987783595,1.338785046728972,0.7469458987783595,0.2530541012216405,0.8591101694915254,0.04455445544554455
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,1146,0.7164048865619547,-0.18359511343804535,0.7478184991273996,1.337222870478413,0.7478184991273996,0.25218150087260033,0.8591101694915254,0.04950495049504951
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,1146,0.8621291448516579,-0.08787085514834203,0.9171029668411868,1.0903901046622264,0.9171029668411868,0.08289703315881326,0.9258474576271186,0.5643564356435643
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,1146,0.8883071553228621,-0.06169284467713787,0.9581151832460733,1.0437158469945356,0.9581151832460733,0.041884816753926704,0.9576271186440678,0.5643564356435643
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,384,0.5546875,-0.24531250000000004,0.7317708333333334,1.3665480427046264,0.7317708333333334,0.2682291666666667,0.852,0.0
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.5546875,-0.24531250000000004,0.734375,1.3617021276595744,0.734375,0.265625,0.852,0.0
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.6041666666666666,-0.2958333333333334,0.8697916666666666,1.1497005988023952,0.8697916666666666,0.13020833333333334,0.928,0.0
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.6067708333333334,-0.29322916666666665,0.8828125,1.1327433628318584,0.8828125,0.1171875,0.932,0.0
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.6276041666666666,-0.3223958333333333,0.9609375,1.0406504065040652,0.9609375,0.0390625,0.964,0.0
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.640625,-0.30937499999999996,0.9765625,1.024,0.9765625,0.0234375,0.984,0.0
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.8,split_conformal_source_calibration,384,0.0,-0.8,0.0,,0.0,1.0,0.0,0.0
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.8,adaptive_transport_conformal,384,0.0,-0.8,0.0,,0.0,1.0,0.0,0.0
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.9,split_conformal_source_calibration,384,0.0,-0.9,0.0,,0.0,1.0,0.0,0.0
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.9,adaptive_transport_conformal,384,0.0,-0.9,0.0,,0.0,1.0,0.0,0.0
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.95,split_conformal_source_calibration,384,0.46875,-0.48124999999999996,0.5729166666666666,1.7454545454545456,0.5729166666666666,0.4270833333333333,0.72,0.0
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,0.95,adaptive_transport_conformal,384,0.5,-0.44999999999999996,0.6197916666666666,1.6134453781512605,0.6197916666666666,0.3802083333333333,0.768,0.0
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.033854166666666664,-0.7661458333333334,0.041666666666666664,24.0,0.041666666666666664,0.9583333333333334,0.044,0.014925373134328358
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.033854166666666664,-0.7661458333333334,0.041666666666666664,24.0,0.041666666666666664,0.9583333333333334,0.044,0.014925373134328358
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.22395833333333334,-0.6760416666666667,0.24739583333333334,4.042105263157895,0.24739583333333334,0.7526041666666666,0.336,0.014925373134328358
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.22395833333333334,-0.6760416666666667,0.24739583333333334,4.042105263157895,0.24739583333333334,0.7526041666666666,0.336,0.014925373134328358
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.4166666666666667,-0.5333333333333332,0.5130208333333334,1.949238578680203,0.5130208333333334,0.4869791666666667,0.632,0.014925373134328358
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.5338541666666666,-0.4161458333333333,0.6822916666666666,1.465648854961832,0.6822916666666666,0.3177083333333333,0.7,0.22388059701492538
NHANES,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8272251308900523,0.027225130890052296,0.8743455497382199,1.1437125748502994,0.8743455497382199,0.1256544502617801,0.8813559322033898,0.5742574257425742
NHANES,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8263525305410122,0.026352530541012165,0.8734729493891797,1.144855144855145,0.8734729493891797,0.12652705061082026,0.8813559322033898,0.5693069306930693
NHANES,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,1146,0.8760907504363001,-0.023909249563699886,0.9738219895287958,1.0268817204301075,0.9738219895287958,0.02617801047120419,0.909957627118644,0.7178217821782178
NHANES,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,1146,0.8778359511343804,-0.022164048865619623,0.9799301919720768,1.0204808548530722,0.9799301919720768,0.02006980802792321,0.9110169491525424,0.7227722772277227
NHANES,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,1146,0.9057591623036649,-0.04424083769633502,1.031413612565445,0.9695431472081218,0.9685863874345549,0.0,0.9322033898305084,0.7821782178217822
NHANES,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,1146,0.9057591623036649,-0.04424083769633502,1.0331588132635252,0.9679054054054055,0.9668411867364747,0.0,0.9322033898305084,0.7821782178217822
NHANES,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.8,split_conformal_source_calibration,1146,0.806282722513089,0.006282722513088923,0.8481675392670157,1.1790123456790123,0.8481675392670157,0.1518324607329843,0.8580508474576272,0.5643564356435643
NHANES,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.8,adaptive_transport_conformal,1146,0.806282722513089,0.006282722513088923,0.8481675392670157,1.1790123456790123,0.8481675392670157,0.1518324607329843,0.8580508474576272,0.5643564356435643
NHANES,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.9,split_conformal_source_calibration,1146,0.8490401396160558,-0.05095986038394418,0.9144851657940664,1.0935114503816794,0.9144851657940664,0.08551483420593368,0.8930084745762712,0.6435643564356436
NHANES,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.9,adaptive_transport_conformal,1146,0.8525305410122164,-0.04746945898778365,0.9223385689354275,1.0842005676442763,0.9223385689354275,0.07766143106457242,0.8940677966101694,0.6584158415841584
NHANES,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.95,split_conformal_source_calibration,1146,0.93717277486911,-0.012827225130889963,1.093368237347295,0.9146049481245011,0.9066317626527051,0.0,0.9629237288135594,0.8168316831683168
NHANES,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.95,adaptive_transport_conformal,1146,0.9389179755671903,-0.0110820244328097,1.0986038394415358,0.9102462271644162,0.9013961605584643,0.0,0.9639830508474576,0.8217821782178217
NHANES,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,1146,0.7286212914485166,-0.07137870855148343,0.7600349040139616,1.3157290470723306,0.7600349040139616,0.2399650959860384,0.8283898305084746,0.2623762376237624
NHANES,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,1146,0.774869109947644,-0.025130890052356025,0.8115183246073299,1.232258064516129,0.8115183246073299,0.18848167539267016,0.8845338983050848,0.2623762376237624
NHANES,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,1146,0.9066317626527051,0.006631762652705042,0.9991273996509599,1.000873362445415,0.9991273996509599,0.0008726003490401396,0.9809322033898306,0.5594059405940595
NHANES,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,1146,0.9066317626527051,0.006631762652705042,0.9991273996509599,1.000873362445415,0.9991273996509599,0.0008726003490401396,0.9809322033898306,0.5594059405940595
NHANES,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,1146,0.9075043630017452,-0.04249563699825476,1.0008726003490402,0.9991281604184828,0.9991273996509599,0.0,0.9809322033898306,0.5643564356435643
NHANES,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,1146,0.9075043630017452,-0.04249563699825476,1.0008726003490402,0.9991281604184828,0.9991273996509599,0.0,0.9809322033898306,0.5643564356435643
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,384,0.5364583333333334,-0.2635416666666667,0.6822916666666666,1.465648854961832,0.6822916666666666,0.3177083333333333,0.812,0.022388059701492536
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.5442708333333334,-0.2557291666666667,0.6927083333333334,1.443609022556391,0.6927083333333334,0.3072916666666667,0.82,0.029850746268656716
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.6432291666666666,-0.2567708333333334,0.9192708333333334,1.0878186968838526,0.9192708333333334,0.08072916666666667,0.912,0.1417910447761194
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.6536458333333334,-0.24635416666666665,0.9401041666666666,1.0637119113573408,0.9401041666666666,0.059895833333333336,0.924,0.14925373134328357
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.7239583333333334,-0.22604166666666659,1.0859375,0.920863309352518,0.9140625,0.0,0.952,0.29850746268656714
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.7317708333333334,-0.21822916666666659,1.1015625,0.9078014184397163,0.8984375,0.0,0.952,0.3208955223880597
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.8,split_conformal_source_calibration,384,0.0,-0.8,0.0,,0.0,1.0,0.0,0.0
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.8,adaptive_transport_conformal,384,0.044270833333333336,-0.7557291666666667,0.052083333333333336,19.2,0.052083333333333336,0.9479166666666666,0.068,0.0
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.9,split_conformal_source_calibration,384,0.53125,-0.36875,0.6666666666666666,1.5,0.6666666666666666,0.3333333333333333,0.812,0.007462686567164179
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.9,adaptive_transport_conformal,384,0.5598958333333334,-0.34010416666666665,0.7291666666666666,1.3714285714285714,0.7291666666666666,0.2708333333333333,0.836,0.04477611940298507
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.95,split_conformal_source_calibration,384,0.875,-0.07499999999999996,1.3541666666666667,0.7384615384615384,0.6458333333333334,0.0,1.0,0.6417910447761194
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,0.95,adaptive_transport_conformal,384,0.8828125,-0.06718749999999996,1.375,0.7272727272727273,0.625,0.0,1.0,0.664179104477612
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.2604166666666667,-0.5395833333333333,0.28125,3.5555555555555554,0.28125,0.71875,0.392,0.014925373134328358
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.2604166666666667,-0.5395833333333333,0.28125,3.5555555555555554,0.28125,0.71875,0.392,0.014925373134328358
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.5833333333333334,-0.31666666666666665,0.7447916666666666,1.3426573426573427,0.7447916666666666,0.2552083333333333,0.712,0.34328358208955223
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.6927083333333334,-0.20729166666666665,0.9817708333333334,1.0185676392572944,0.9817708333333334,0.018229166666666668,0.88,0.34328358208955223
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.8411458333333334,-0.10885416666666659,1.2578125,0.7950310559006211,0.7421875,0.0,0.892,0.746268656716418
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.8411458333333334,-0.10885416666666659,1.2578125,0.7950310559006211,0.7421875,0.0,0.892,0.746268656716418
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8150087260034904,0.015008726003490347,0.8586387434554974,1.1646341463414633,0.8586387434554974,0.14136125654450263,0.8728813559322034,0.5445544554455446
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8150087260034904,0.015008726003490347,0.8586387434554974,1.1646341463414633,0.8586387434554974,0.14136125654450263,0.8728813559322034,0.5445544554455446
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,1146,0.8438045375218151,-0.056195462478184965,0.8987783595113438,1.112621359223301,0.8987783595113438,0.1012216404886562,0.9057203389830508,0.5544554455445545
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,1146,0.8438045375218151,-0.056195462478184965,0.8987783595113438,1.112621359223301,0.8987783595113438,0.1012216404886562,0.9057203389830508,0.5544554455445545
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,1146,0.8760907504363001,-0.07390924956369982,0.9485165794066318,1.0542778288868444,0.9485165794066318,0.05148342059336824,0.9438559322033898,0.5594059405940595
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,1146,0.8760907504363001,-0.07390924956369982,0.9485165794066318,1.0542778288868444,0.9485165794066318,0.05148342059336824,0.9438559322033898,0.5594059405940595
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.8,split_conformal_source_calibration,1146,0.3717277486910995,-0.42827225130890056,0.37521815008726006,2.665116279069767,0.37521815008726006,0.62478184991274,0.4491525423728814,0.009900990099009901
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.8,adaptive_transport_conformal,1146,0.6151832460732984,-0.1848167539267016,0.6326352530541012,1.5806896551724139,0.6326352530541012,0.36736474694589877,0.7436440677966102,0.01485148514851485
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.9,split_conformal_source_calibration,1146,0.7539267015706806,-0.14607329842931938,0.7853403141361257,1.2733333333333332,0.7853403141361257,0.21465968586387435,0.8569915254237288,0.2722772277227723
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.9,adaptive_transport_conformal,1146,0.7539267015706806,-0.14607329842931938,0.7853403141361257,1.2733333333333332,0.7853403141361257,0.21465968586387435,0.8569915254237288,0.2722772277227723
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.95,split_conformal_source_calibration,1146,0.8141361256544503,-0.1358638743455497,0.8621291448516579,1.159919028340081,0.8621291448516579,0.13787085514834205,0.8961864406779662,0.4306930693069307
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.95,adaptive_transport_conformal,1146,0.8778359511343804,-0.07216404886561956,0.9502617801047121,1.0523415977961432,0.9502617801047121,0.049738219895287955,0.9459745762711864,0.5594059405940595
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,1146,0.3717277486910995,-0.42827225130890056,0.37521815008726006,2.665116279069767,0.37521815008726006,0.62478184991274,0.4491525423728814,0.009900990099009901
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,1146,0.6151832460732984,-0.1848167539267016,0.6326352530541012,1.5806896551724139,0.6326352530541012,0.36736474694589877,0.7436440677966102,0.01485148514851485
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,1146,0.7539267015706806,-0.14607329842931938,0.7853403141361257,1.2733333333333332,0.7853403141361257,0.21465968586387435,0.8569915254237288,0.2722772277227723
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,1146,0.7539267015706806,-0.14607329842931938,0.7853403141361257,1.2733333333333332,0.7853403141361257,0.21465968586387435,0.8569915254237288,0.2722772277227723
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,1146,0.8141361256544503,-0.1358638743455497,0.8621291448516579,1.159919028340081,0.8621291448516579,0.13787085514834205,0.8961864406779662,0.4306930693069307
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,1146,0.8778359511343804,-0.07216404886561956,0.9502617801047121,1.0523415977961432,0.9502617801047121,0.049738219895287955,0.9459745762711864,0.5594059405940595
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,384,0.5208333333333334,-0.2791666666666667,0.6536458333333334,1.5298804780876494,0.6536458333333334,0.3463541666666667,0.8,0.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.5208333333333334,-0.2791666666666667,0.6536458333333334,1.5298804780876494,0.6536458333333334,0.3463541666666667,0.8,0.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.6067708333333334,-0.29322916666666665,0.8697916666666666,1.1497005988023952,0.8697916666666666,0.13020833333333334,0.932,0.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.6067708333333334,-0.29322916666666665,0.8697916666666666,1.1497005988023952,0.8697916666666666,0.13020833333333334,0.932,0.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.6354166666666666,-0.3145833333333333,0.9505208333333334,1.0520547945205478,0.9505208333333334,0.049479166666666664,0.976,0.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.6380208333333334,-0.3119791666666666,0.9661458333333334,1.0350404312668464,0.9661458333333334,0.033854166666666664,0.98,0.0
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.8,split_conformal_source_calibration,384,0.09635416666666667,-0.7036458333333334,0.10677083333333333,9.365853658536587,0.10677083333333333,0.8932291666666666,0.136,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.8,adaptive_transport_conformal,384,0.09635416666666667,-0.7036458333333334,0.10677083333333333,9.365853658536587,0.10677083333333333,0.8932291666666666,0.136,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.9,split_conformal_source_calibration,384,0.2630208333333333,-0.6369791666666667,0.2838541666666667,3.5229357798165135,0.2838541666666667,0.7161458333333334,0.392,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.9,adaptive_transport_conformal,384,0.2630208333333333,-0.6369791666666667,0.2838541666666667,3.5229357798165135,0.2838541666666667,0.7161458333333334,0.392,0.022388059701492536
