target_dataset,feature_set,model,scenario,calibration_method,conformal_method,subgroup,level,n,roc_auc,ece,coverage,prediction_set_size,sensitivity,specificity,false_positive_rate,false_negative_rate
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.928025590901013,0.03230554226237341,0.9134615384615384,1.0,0.6588235294117647,0.9788519637462235,0.021148036253776436,0.3411764705882353
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8410184828648442,0.09085749371052806,0.7847682119205298,1.0,0.44339622641509435,0.9693877551020408,0.030612244897959183,0.5566037735849056
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9253072546518455,0.018356796218103336,0.9,1.0,0.5148514851485149,0.9795501022494888,0.02044989775051125,0.48514851485148514
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9232945272549232,0.023348525387001193,0.908273381294964,1.0,0.5544554455445545,0.9868131868131869,0.013186813186813187,0.44554455445544555
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9584710743801653,0.048998279105807535,0.8944099378881988,1.0,0.6,0.9917355371900827,0.008264462809917356,0.4
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9195460704607047,0.034375163742203375,0.8979591836734694,1.0,0.5416666666666666,0.967479674796748,0.032520325203252036,0.4583333333333333
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.8980111008325624,0.04467771139852444,0.896797153024911,1.0,0.5217391304347826,0.9702127659574468,0.029787234042553193,0.4782608695652174
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9299703264094956,0.018158914629182295,0.9203980099502488,1.0,0.5230769230769231,0.9970326409495549,0.002967359050445104,0.47692307692307695
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.9088607594936708,0.03884763100759087,0.9042553191489362,1.0,0.4666666666666667,0.9873417721518988,0.012658227848101266,0.5333333333333333
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.9115646258503401,0.10154853767143954,0.8688524590163934,1.0,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.9245559845559845,0.024219561703040293,0.9029126213592233,1.0,0.5,0.9806949806949807,0.019305019305019305,0.5
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.945578231292517,0.019768309252725155,0.915057915057915,1.0,0.5952380952380952,0.9769585253456221,0.02304147465437788,0.40476190476190477
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8986170977011494,0.030989072671130435,0.8925233644859814,1.0,0.5,0.9827586206896551,0.017241379310344827,0.5
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9594444444444445,0.05823291542760394,0.92,1.0,0.6,1.0,0.0,0.4
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.8085026512129886,0.1258936158008621,0.6955128205128205,0.9903846153846154,0.12871287128712872,0.976303317535545,0.023696682464454975,0.8712871287128713
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.7258064516129032,0.1557518082580055,0.6666666666666666,1.0,0.6451612903225806,0.6875,0.3125,0.3548387096774194
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.7980298507462686,0.12488168558683964,0.6875,0.9921875,0.26119402985074625,0.924,0.076,0.7388059701492538
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.7980298507462686,0.12488168558683964,0.6875,0.9921875,0.26119402985074625,0.924,0.076,0.7388059701492538
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7980298507462686,0.12488168558683964,0.6875,0.9921875,0.26119402985074625,0.924,0.076,0.7388059701492538
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.8085026512129886,0.1258936158008621,0.6955128205128205,0.9903846153846154,0.12871287128712872,0.976303317535545,0.023696682464454975,0.8712871287128713
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.7258064516129032,0.1557518082580055,0.6666666666666666,1.0,0.6451612903225806,0.6875,0.3125,0.3548387096774194
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.7980298507462686,0.12488168558683964,0.6875,0.9921875,0.26119402985074625,0.924,0.076,0.7388059701492538
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.7980298507462686,0.12488168558683964,0.6875,0.9921875,0.26119402985074625,0.924,0.076,0.7388059701492538
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7980298507462686,0.12488168558683964,0.6875,0.9921875,0.26119402985074625,0.924,0.076,0.7388059701492538
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.7933226971986298,0.028873872339715757,0.7019230769230769,0.9519230769230769,0.46534653465346537,0.8483412322274881,0.15165876777251186,0.5346534653465347
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.7278225806451613,0.1532637907706368,0.6984126984126984,0.9682539682539683,0.8709677419354839,0.59375,0.40625,0.12903225806451613
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7868358208955224,0.03897041668812051,0.6979166666666666,0.9557291666666666,0.5671641791044776,0.804,0.196,0.43283582089552236
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7868358208955224,0.03897041668812051,0.6979166666666666,0.9557291666666666,0.5671641791044776,0.804,0.196,0.43283582089552236
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7868358208955224,0.03897041668812051,0.6979166666666666,0.9557291666666666,0.5671641791044776,0.804,0.196,0.43283582089552236
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9553084804883366,0.023633509337742796,0.9742990654205608,0.9976635514018691,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.9258397014394882,0.07546866708741662,0.8942307692307693,0.9639423076923077,0.7058823529411765,0.9758308157099698,0.02416918429003021,0.29411764705882354
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.8580573738929534,0.1837332941565104,0.7682119205298014,0.9105960264900662,0.49056603773584906,0.9693877551020408,0.030612244897959183,0.5094339622641509
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.935066512786248,0.08055420612095732,0.8983050847457628,0.9694915254237289,0.5841584158415841,0.9795501022494888,0.02044989775051125,0.4158415841584158
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.9145577195082145,0.08647342101627757,0.8830935251798561,0.9550359712230215,0.5742574257425742,0.9824175824175824,0.017582417582417582,0.42574257425742573
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.9481404958677686,0.09238125492332622,0.8819875776397516,0.9503105590062112,0.625,0.9917355371900827,0.008264462809917356,0.375
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9325880758807588,0.10922611435980457,0.8775510204081632,0.9863945578231292,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.8928769657724329,0.08979567456384185,0.8896797153024911,0.9679715302491103,0.6086956521739131,0.9659574468085106,0.03404255319148936,0.391304347826087
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9491440310431408,0.06699361313834477,0.9054726368159204,0.9552238805970149,0.5692307692307692,0.9970326409495549,0.002967359050445104,0.4307692307692308
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.9080168776371309,0.07709502448402936,0.8829787234042553,0.9574468085106383,0.5333333333333333,0.9873417721518988,0.012658227848101266,0.4666666666666667
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.869047619047619,0.12030022283955555,0.8688524590163934,0.9672131147540983,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.9175289575289575,0.09263915642147719,0.8770226537216829,0.9546925566343042,0.5,0.9806949806949807,0.019305019305019305,0.5
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9526003949967083,0.0708524568466812,0.918918918918919,0.9806949806949807,0.6428571428571429,0.9769585253456221,0.02304147465437788,0.35714285714285715
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8983836206896552,0.09554827917710579,0.8761682242990654,0.955607476635514,0.5625,0.9770114942528736,0.022988505747126436,0.4375
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9683333333333333,0.06200935618820571,0.9133333333333333,0.9666666666666667,0.6666666666666666,1.0,0.0,0.3333333333333333
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,20-44,428,0.9553084804883366,0.03871420747512549,0.955607476635514,0.9742990654205608,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,45-64,416,0.9258397014394882,0.038585800864789924,0.8413461538461539,0.8894230769230769,0.7058823529411765,0.9758308157099698,0.02416918429003021,0.29411764705882354
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,65+,302,0.8580573738929534,0.09445447971281438,0.7119205298013245,0.8278145695364238,0.49056603773584906,0.9693877551020408,0.030612244897959183,0.5094339622641509
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,sex,Female,590,0.935066512786248,0.032917329843594384,0.8491525423728814,0.9,0.5841584158415841,0.9795501022494888,0.02044989775051125,0.4158415841584158
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,sex,Male,556,0.9145577195082145,0.017045492153440665,0.8507194244604317,0.9100719424460432,0.5742574257425742,0.9824175824175824,0.017582417582417582,0.42574257425742573
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Mexican American,161,0.9481404958677686,0.04995375919374559,0.8074534161490683,0.8633540372670807,0.625,0.9917355371900827,0.008264462809917356,0.375
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9325880758807588,0.045647802160569025,0.8435374149659864,0.9047619047619048,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.8928769657724329,0.03229159292400362,0.8434163701067615,0.9074733096085409,0.6086956521739131,0.9659574468085106,0.03404255319148936,0.391304347826087
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9491440310431408,0.044632486463899404,0.8781094527363185,0.9203980099502488,0.5692307692307692,0.9970326409495549,0.002967359050445104,0.4307692307692308
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Other Hispanic,94,0.9080168776371309,0.04924918019237157,0.851063829787234,0.9148936170212766,0.5333333333333333,0.9873417721518988,0.012658227848101266,0.4666666666666667
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Other/Multi-racial,61,0.869047619047619,0.0817221068364236,0.819672131147541,0.8852459016393442,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,High,309,0.9175289575289575,0.02959095893439541,0.8478964401294499,0.912621359223301,0.5,0.9806949806949807,0.019305019305019305,0.5
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9526003949967083,0.01946767756559152,0.8841698841698842,0.9420849420849421,0.6428571428571429,0.9769585253456221,0.02304147465437788,0.35714285714285715
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8983836206896552,0.028506427444404743,0.8294392523364486,0.883177570093458,0.5625,0.9770114942528736,0.022988505747126436,0.4375
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9683333333333333,0.051389574157095816,0.8533333333333334,0.8866666666666667,0.6666666666666666,1.0,0.0,0.3333333333333333
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9514933507739263,0.022380130407370333,0.9392523364485982,0.9509345794392523,0.45454545454545453,0.9856115107913669,0.014388489208633094,0.5454545454545454
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.9239203838635153,0.029774766246360704,0.7115384615384616,0.7379807692307693,0.7529411764705882,0.9425981873111783,0.05740181268882175,0.24705882352941178
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8568299961494031,0.07782989719080043,0.543046357615894,0.6357615894039735,0.660377358490566,0.9285714285714286,0.07142857142857142,0.33962264150943394
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9344084715219988,0.006760914990511028,0.7440677966101695,0.7745762711864407,0.693069306930693,0.9652351738241309,0.034764826175869123,0.3069306930693069
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9081819170928082,0.023283601237665808,0.7607913669064749,0.8075539568345323,0.6831683168316832,0.9516483516483516,0.04835164835164835,0.31683168316831684
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9462809917355373,0.046119858112107726,0.7018633540372671,0.7515527950310559,0.775,0.9669421487603306,0.03305785123966942,0.225
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9259823848238483,0.07218683638005764,0.7891156462585034,0.8299319727891157,0.5416666666666666,0.9349593495934959,0.06504065040650407,0.4583333333333333
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.8924606845513414,0.035385097061352025,0.708185053380783,0.7437722419928826,0.6956521739130435,0.9446808510638298,0.05531914893617021,0.30434782608695654
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9463136270257932,0.022863006554305034,0.7860696517412935,0.8109452736318408,0.7076923076923077,0.9762611275964391,0.02373887240356083,0.2923076923076923
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.9037974683544304,0.06247533423473471,0.7553191489361702,0.8191489361702128,0.6,0.9493670886075949,0.05063291139240506,0.4
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8681972789115646,0.06772363504115343,0.7704918032786885,0.8360655737704918,0.6666666666666666,0.9591836734693877,0.04081632653061224,0.3333333333333333
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.9184555984555984,0.031533672504600714,0.7605177993527508,0.8025889967637541,0.62,0.9459459459459459,0.05405405405405406,0.38
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9511740179942945,0.024886436679888657,0.7683397683397684,0.803088803088803,0.7380952380952381,0.9723502304147466,0.027649769585253458,0.2619047619047619
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8928879310344828,0.0339556066549001,0.7383177570093458,0.7780373831775701,0.675,0.9540229885057471,0.04597701149425287,0.325
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9693055555555556,0.06450860648478324,0.7466666666666667,0.78,0.7666666666666667,0.975,0.025,0.23333333333333334
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.7772277227722773,0.301602677875222,0.657051282051282,0.9358974358974359,0.0,1.0,0.0,1.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.684475806451613,0.39567638761374324,0.3968253968253968,0.6666666666666666,0.0,1.0,0.0,1.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.7622835820895523,0.3151572662522947,0.609375,0.8828125,0.0,0.996,0.004,1.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.7622835820895523,0.3151572662522947,0.609375,0.8828125,0.0,0.996,0.004,1.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7622835820895523,0.3151572662522947,0.609375,0.8828125,0.0,0.996,0.004,1.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,20-44,312,0.7772277227722773,0.08541946245400822,0.0,0.0,0.0,1.0,0.0,1.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,45-64,63,0.684475806451613,0.14606792841186628,0.0,0.0,0.0,1.0,0.0,1.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,sex,Unknown,384,0.7622835820895523,0.08919698501323929,0.0,0.0,0.0,0.996,0.004,1.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,race,Pima/Native American,384,0.7622835820895523,0.08919698501323929,0.0,0.0,0.0,0.996,0.004,1.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7622835820895523,0.08919698501323929,0.0,0.0,0.0,0.996,0.004,1.0
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.7789169912251889,0.05485444230015835,0.21474358974358973,0.22435897435897437,0.5544554455445545,0.8578199052132701,0.14218009478672985,0.44554455445544555
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.6673387096774194,0.1610665192374016,0.06349206349206349,0.06349206349206349,0.7419354838709677,0.65625,0.34375,0.25806451612903225
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7622835820895523,0.07849367073509471,0.18489583333333334,0.1953125,0.6044776119402985,0.82,0.18,0.39552238805970147
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7622835820895523,0.07849367073509471,0.18489583333333334,0.1953125,0.6044776119402985,0.82,0.18,0.39552238805970147
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7622835820895523,0.07849367073509471,0.18489583333333334,0.1953125,0.6044776119402985,0.82,0.18,0.39552238805970147
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9559625027250926,0.030738338007231657,0.9602803738317757,0.9929906542056075,0.6363636363636364,0.9712230215827338,0.02877697841726619,0.36363636363636365
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.9277767904744979,0.08039430772136331,0.8774038461538461,0.9807692307692307,0.8117647058823529,0.9093655589123867,0.09063444108761329,0.18823529411764706
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.8543271082017712,0.14786955997434717,0.7615894039735099,0.9602649006622517,0.7169811320754716,0.8214285714285714,0.17857142857142858,0.2830188679245283
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.9262588835570673,0.07747779403543793,0.8745762711864407,0.9796610169491525,0.7623762376237624,0.9100204498977505,0.08997955010224949,0.2376237623762376
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.9196496572734196,0.07663886079019291,0.8812949640287769,0.9802158273381295,0.7425742574257426,0.9274725274725275,0.07252747252747253,0.25742574257425743
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.9481404958677686,0.05856081483081487,0.8757763975155279,0.968944099378882,0.8,0.9338842975206612,0.06611570247933884,0.2
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9186991869918699,0.10380709861908441,0.8503401360544217,0.9863945578231292,0.5416666666666666,0.9105691056910569,0.08943089430894309,0.4583333333333333
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9077705827937096,0.09079973503844933,0.8896797153024911,0.9893238434163701,0.7608695652173914,0.9276595744680851,0.07234042553191489,0.2391304347826087
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9322072586167541,0.07071360242932286,0.8855721393034826,0.9776119402985075,0.8,0.9169139465875371,0.0830860534124629,0.2
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.9156118143459916,0.112285443183348,0.8297872340425532,0.9574468085106383,0.7333333333333333,0.8607594936708861,0.13924050632911392,0.26666666666666666
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8554421768707482,0.08574508173539724,0.9180327868852459,1.0,0.75,0.9591836734693877,0.04081632653061224,0.25
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.9201544401544401,0.1024862409386302,0.8446601941747572,0.9773462783171522,0.7,0.8841698841698842,0.11583011583011583,0.3
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9520517884573184,0.07282102346939227,0.9111969111969112,0.9884169884169884,0.8333333333333334,0.9308755760368663,0.06912442396313365,0.16666666666666666
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8909841954022989,0.08348562674827957,0.8738317757009346,0.9789719626168224,0.7375,0.9252873563218391,0.07471264367816093,0.2625
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9636111111111112,0.04553379895460511,0.9,0.9733333333333334,0.7666666666666667,0.95,0.05,0.23333333333333334
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,20-44,428,0.9559625027250926,0.06105375134547678,0.9532710280373832,0.9766355140186916,0.6363636363636364,0.9712230215827338,0.02877697841726619,0.36363636363636365
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,45-64,416,0.9277767904744979,0.0683965577166464,0.8389423076923077,0.9014423076923077,0.8117647058823529,0.9093655589123867,0.09063444108761329,0.18823529411764706
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,age_group,65+,302,0.8543271082017712,0.06772556810097362,0.7284768211920529,0.8741721854304636,0.7169811320754716,0.8214285714285714,0.17857142857142858,0.2830188679245283
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,sex,Female,590,0.9262588835570673,0.048783072494837265,0.8559322033898306,0.9271186440677966,0.7623762376237624,0.9100204498977505,0.08997955010224949,0.2376237623762376
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,sex,Male,556,0.9196496572734196,0.043493572127895355,0.8489208633093526,0.9172661870503597,0.7425742574257426,0.9274725274725275,0.07252747252747253,0.25742574257425743
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Mexican American,161,0.9481404958677686,0.038467830203959094,0.8509316770186336,0.9130434782608695,0.8,0.9338842975206612,0.06611570247933884,0.2
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9186991869918699,0.0805489004886191,0.8231292517006803,0.9047619047619048,0.5416666666666666,0.9105691056910569,0.08943089430894309,0.4583333333333333
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9077705827937096,0.055857537915435615,0.8754448398576512,0.9501779359430605,0.7608695652173914,0.9276595744680851,0.07234042553191489,0.2391304347826087
NHANES,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9322072586167541,0.054770737226422825,0.8507462686567164,0.917910447761194,0.8,0.9169139465875371,0.0830860534124629,0.2
