target_dataset,feature_set,model,scenario,calibration_method,conformal_method,marginal_coverage,coverage_bootstrap_mean,coverage_ci_low,coverage_ci_high,average_prediction_set_size,referral_rate,clinical_cost
Pima,model_b_routine_clinical,Random Forest,label_shift_adjusted,label_shift,safety_gated_atcp,0.8984375,0.8975694444444445,0.8710286458333333,0.9270833333333334,1.5651041666666667,0.5651041666666666,1.2526041666666667
Pima,model_b_routine_clinical,Random Forest,label_shift_adjusted,label_shift,safety_gated_shift_atcp,0.8984375,0.8975694444444445,0.8710286458333333,0.9270833333333334,1.5651041666666667,0.5651041666666666,1.2526041666666667
Pima,model_b_routine_clinical,Random Forest,label_shift_adjusted,label_shift,multi_objective_safety_gated_atcp,0.8984375,0.8975694444444445,0.8710286458333333,0.9270833333333334,1.5651041666666667,0.5651041666666666,1.2526041666666667
Pima,model_b_routine_clinical,Random Forest,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.875,0.8740885416666667,0.84375,0.9076171874999999,1.4453125,0.4453125,1.109375
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,source_split_conformal,0.78125,0.7800520833333334,0.7395833333333334,0.8229166666666666,1.1666666666666667,0.16666666666666666,1.2395833333333333
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,importance_weighted_source_conformal,0.78125,0.7800520833333334,0.7395833333333334,0.8229166666666666,1.1666666666666667,0.16666666666666666,1.2395833333333333
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,target_only_conformal,0.9166666666666666,0.91578125,0.8878906249999999,0.9453125,1.4453125,0.4453125,1.1510416666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,adaptive_transport_conformal,0.78125,0.7800520833333334,0.7395833333333334,0.8229166666666666,1.1666666666666667,0.16666666666666666,1.2395833333333333
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,weighted_target_dominant_atcp,0.9166666666666666,0.91578125,0.8878906249999999,0.9453125,1.4453125,0.4453125,1.1510416666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,shift_aware_source_trust_atcp,0.9166666666666666,0.91578125,0.8878906249999999,0.9453125,1.4453125,0.4453125,1.1510416666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,class_conditional_weighted_atcp,0.9322916666666666,0.93140625,0.9088541666666666,0.9557291666666666,1.6041666666666667,0.6041666666666666,1.359375
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,risk_asymmetric_shift_atcp,0.9322916666666666,0.93140625,0.9088541666666666,0.9557291666666666,1.6041666666666667,0.6041666666666666,1.359375
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,dp_shift_atcp,0.8828125,0.8819704861111113,0.8541666666666666,0.9140625,1.4713541666666667,0.4713541666666667,1.1432291666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,safety_gated_atcp,0.9166666666666666,0.91578125,0.8878906249999999,0.9453125,1.4453125,0.4453125,1.1510416666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,safety_gated_shift_atcp,0.9166666666666666,0.91578125,0.8878906249999999,0.9453125,1.4453125,0.4453125,1.1510416666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,multi_objective_safety_gated_atcp,0.9166666666666666,0.91578125,0.8878906249999999,0.9453125,1.4453125,0.4453125,1.1510416666666667
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration_source_selected,isotonic,multi_objective_dp_shift_atcp,0.8828125,0.8819704861111113,0.8541666666666666,0.9140625,1.4713541666666667,0.4713541666666667,1.1432291666666667
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,source_split_conformal,0.8359375,0.835017361111111,0.7955078125,0.8723958333333334,1.234375,0.234375,1.0703125
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,importance_weighted_source_conformal,0.8385416666666666,0.8375434027777777,0.796875,0.875,1.2473958333333333,0.24739583333333334,1.0833333333333333
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,target_only_conformal,0.9244791666666666,0.924921875,0.8984375,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,adaptive_transport_conformal,0.8385416666666666,0.8375434027777777,0.796875,0.875,1.2473958333333333,0.24739583333333334,1.0833333333333333
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,weighted_target_dominant_atcp,0.921875,0.9221267361111113,0.8958333333333334,0.9492838541666666,1.4713541666666667,0.4713541666666667,1.21875
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,shift_aware_source_trust_atcp,0.921875,0.9221267361111113,0.8958333333333334,0.9492838541666666,1.4713541666666667,0.4713541666666667,1.21875
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,class_conditional_weighted_atcp,0.9192708333333334,0.9179947916666666,0.8932291666666666,0.9427083333333334,1.5442708333333333,0.5442708333333334,1.2630208333333333
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,risk_asymmetric_shift_atcp,0.9088541666666666,0.9075607638888887,0.8788411458333333,0.9362630208333332,1.5234375,0.5234375,1.2213541666666667
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,dp_shift_atcp,0.875,0.8740885416666667,0.84375,0.9076171874999999,1.4453125,0.4453125,1.109375
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,safety_gated_atcp,0.921875,0.9221267361111113,0.8958333333333334,0.9492838541666666,1.4713541666666667,0.4713541666666667,1.21875
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,safety_gated_shift_atcp,0.921875,0.9221267361111113,0.8958333333333334,0.9492838541666666,1.4713541666666667,0.4713541666666667,1.21875
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,multi_objective_safety_gated_atcp,0.921875,0.9221267361111113,0.8958333333333334,0.9492838541666666,1.4713541666666667,0.4713541666666667,1.21875
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration_target_selected,platt,multi_objective_dp_shift_atcp,0.875,0.8740885416666667,0.84375,0.9076171874999999,1.4453125,0.4453125,1.109375
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,source_split_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9397905759162304,0.060209424083769635,0.45898778359511344
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,importance_weighted_source_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9415357766143106,0.05846422338568935,0.462478184991274
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,target_only_conformal,0.887434554973822,0.8873240255962768,0.8664921465968587,0.9048865619546248,0.9659685863874345,0.034031413612565446,0.44589877835951136
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9397905759162304,0.060209424083769635,0.45898778359511344
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,weighted_target_dominant_atcp,0.8839441535776614,0.8837579988365329,0.8630017452006981,0.9018542757417103,0.956369982547993,0.04363001745200698,0.44415357766143104
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,shift_aware_source_trust_atcp,0.8839441535776614,0.8837579988365329,0.8630017452006981,0.9018542757417103,0.956369982547993,0.04363001745200698,0.44415357766143104
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,class_conditional_weighted_atcp,0.9022687609075044,0.9024287376381618,0.8848167539267016,0.9197207678883071,1.1099476439790577,0.1099476439790576,0.38045375218150085
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,risk_asymmetric_shift_atcp,0.8926701570680629,0.893152995927865,0.8738874345549738,0.9101221640488656,1.12565445026178,0.1256544502617801,0.4040139616055846
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.8970331588132635,0.897283304246655,0.8773778359511343,0.9144851657940664,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,safety_gated_atcp,0.887434554973822,0.8873240255962768,0.8664921465968587,0.9048865619546248,0.9659685863874345,0.034031413612565446,0.44589877835951136
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,safety_gated_shift_atcp,0.887434554973822,0.8873240255962768,0.8664921465968587,0.9048865619546248,0.9659685863874345,0.034031413612565446,0.44589877835951136
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_safety_gated_atcp,0.887434554973822,0.8873240255962768,0.8664921465968587,0.9048865619546248,0.9659685863874345,0.034031413612565446,0.44589877835951136
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.8970331588132635,0.897283304246655,0.8773778359511343,0.9144851657940664,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,source_split_conformal,0.8900523560209425,0.8898138452588714,0.8699825479930192,0.9079624781849912,0.9589877835951134,0.04101221640488656,0.4048865619546248
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,importance_weighted_source_conformal,0.8900523560209425,0.8898138452588714,0.8699825479930192,0.9079624781849912,0.9607329842931938,0.03926701570680628,0.4083769633507853
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,target_only_conformal,0.887434554973822,0.8873967422920302,0.868237347294939,0.9053446771378708,0.9546247818499127,0.04537521815008726,0.40924956369982546
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,adaptive_transport_conformal,0.8900523560209425,0.8898138452588714,0.8699825479930192,0.9079624781849912,0.9589877835951134,0.04101221640488656,0.4048865619546248
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,weighted_target_dominant_atcp,0.887434554973822,0.8873967422920302,0.868237347294939,0.9053446771378708,0.956369982547993,0.04363001745200698,0.41273996509598604
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,shift_aware_source_trust_atcp,0.8865619546247818,0.8864979639325189,0.8669066317626527,0.9040139616055847,0.9537521815008726,0.0462478184991274,0.4118673647469459
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,class_conditional_weighted_atcp,0.9406631762652705,0.9409976730657358,0.9271160558464223,0.9546247818499127,1.1413612565445026,0.14136125654450263,0.41535776614310643
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,risk_asymmetric_shift_atcp,0.8926701570680629,0.893152995927865,0.8738874345549738,0.9101221640488656,1.12565445026178,0.1256544502617801,0.4040139616055846
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.8970331588132635,0.897283304246655,0.8773778359511343,0.9144851657940664,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,safety_gated_atcp,0.887434554973822,0.8873967422920302,0.868237347294939,0.9053446771378708,0.956369982547993,0.04363001745200698,0.41273996509598604
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,safety_gated_shift_atcp,0.887434554973822,0.8873967422920302,0.868237347294939,0.9053446771378708,0.9546247818499127,0.04537521815008726,0.40924956369982546
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_safety_gated_atcp,0.887434554973822,0.8873967422920302,0.868237347294939,0.9053446771378708,0.956369982547993,0.04363001745200698,0.41273996509598604
