target_dataset,feature_set,model,scenario,calibration_method,confidence_level,conformal_method,n,marginal_coverage,coverage_gap,average_prediction_set_size,prediction_set_efficiency,singleton_prediction_rate,empty_set_rate,class_0_conditional_coverage,class_1_conditional_coverage,class_coverage_gap_abs,clinical_cost,single_label_rate,referral_rate,uncertain_set_rate,diabetes_prevalence_in_referred,mean_confidence_referred,mean_confidence_non_referred,non_referred_error_rate,selected_source_weight,source_weight_strategy,gate_validation_coverage,fallback_used,mean_psi,domain_classifier_auc,prevalence_gap,shift_formula_source_weight,gate_validation_set_size,class_0_target_confidence,class_1_target_confidence,gate_validation_class_0_coverage,gate_validation_class_1_coverage,gate_validation_class_gap,gate_validation_clinical_cost,gate_validation_referral_rate,multi_objective_score,safety_decision,coverage_bootstrap_mean,coverage_ci_low,coverage_ci_high
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,class_conditional_weighted_atcp,384,0.8333333333333334,0.033333333333333326,1.2708333333333333,0.7868852459016394,0.7291666666666666,0.0,0.808,0.8805970149253731,0.07259701492537307,0.875,0.7291666666666666,0.2708333333333333,0.2708333333333333,0.375,0.9786835921461097,0.9370533979474885,0.22857142857142856,0.0,grid_selected,0.84375,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.28125,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,risk_asymmetric_shift_atcp,384,0.8177083333333334,0.017708333333333326,1.2421875,0.8050314465408805,0.7578125,0.0,0.784,0.8805970149253731,0.09659701492537309,0.8333333333333334,0.7578125,0.2421875,0.2421875,0.3548387096774194,0.9814687211872533,0.9377369551136688,0.24054982817869416,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,0.78,0.8200000000000001,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,dp_shift_atcp,384,0.8072916666666666,0.007291666666666585,1.2083333333333333,0.8275862068965518,0.7916666666666666,0.0,0.768,0.8805970149253731,0.1125970149253731,0.7760416666666666,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.3125,0.9837230585800578,0.9390138168489726,0.24342105263157895,0.00015205399625813483,shift_formula,0.8020833333333334,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.2135416666666667,0.75,0.8,0.744,0.9104477611940298,0.16644776119402982,0.75,0.21354166666666666,1.6059216417910447,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,safety_gated_atcp,384,0.7942708333333334,-0.005729166666666674,1.2447916666666667,0.803347280334728,0.7552083333333334,0.0,1.0,0.41044776119402987,0.5895522388059702,1.5182291666666667,0.7552083333333334,0.24479166666666666,0.24479166666666666,0.5851063829787234,0.8333727537006438,0.9855896764159715,0.27241379310344827,0.0,grid_selected,0.84375,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.28125,,,,,,,,,weighted_atcp_accepted,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,safety_gated_shift_atcp,384,0.7890625,-0.010937500000000044,1.2369791666666667,0.8084210526315789,0.7630208333333334,0.0,1.0,0.39552238805970147,0.6044776119402986,1.5286458333333333,0.7630208333333334,0.23697916666666666,0.23697916666666666,0.5824175824175825,0.8302153519555211,0.9850117678516715,0.2764505119453925,0.00015205399625813483,shift_formula,0.84375,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.28125,,,,,,,,,shift_atcp_accepted,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,multi_objective_safety_gated_atcp,384,0.7942708333333334,-0.005729166666666674,1.2447916666666667,0.803347280334728,0.7552083333333334,0.0,1.0,0.41044776119402987,0.5895522388059702,1.5182291666666667,0.7552083333333334,0.24479166666666666,0.24479166666666666,0.5851063829787234,0.8333727537006438,0.9855896764159715,0.27241379310344827,0.0,multi_objective,0.8489583333333334,True,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.2916666666666667,,,,,0.4328358208955224,1.3385416666666667,,3.1954213624576666,target_only_fallback,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.8,multi_objective_dp_shift_atcp,384,0.8072916666666666,0.007291666666666585,1.2083333333333333,0.8275862068965518,0.7916666666666666,0.0,0.768,0.8805970149253731,0.1125970149253731,0.7760416666666666,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.3125,0.9837230585800578,0.9390138168489726,0.24342105263157895,0.00015205399625813483,shift_formula,0.8020833333333334,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.2135416666666667,0.75,0.8,0.744,0.9104477611940298,0.16644776119402982,0.75,0.21354166666666666,1.6059216417910447,diabetes_protected_shift_atcp,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,source_split_conformal,384,0.5364583333333334,-0.3135416666666666,0.71875,1.391304347826087,0.71875,0.28125,0.824,0.0,0.824,1.7552083333333333,0.71875,0.28125,0.0,0.5925925925925926,0.8468715754948423,0.988028677011048,0.2536231884057971,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,importance_weighted_source_conformal,384,0.5442708333333334,-0.3057291666666666,0.7421875,1.3473684210526315,0.7421875,0.2578125,0.836,0.0,0.836,1.7630208333333333,0.7421875,0.2578125,0.0,0.5858585858585859,0.838498137287521,0.9864797523404477,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,target_only_conformal,384,0.875,0.025000000000000022,1.3645833333333333,0.732824427480916,0.6354166666666666,0.0,1.0,0.6417910447761194,0.35820895522388063,1.3541666666666667,0.6354166666666666,0.3645833333333333,0.3645833333333333,0.6142857142857143,0.8712962018144368,0.9925269539117666,0.19672131147540983,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,adaptive_transport_conformal,384,0.5442708333333334,-0.3057291666666666,0.7421875,1.3473684210526315,0.7421875,0.2578125,0.836,0.0,0.836,1.7630208333333333,0.7421875,0.2578125,0.0,0.5858585858585859,0.838498137287521,0.9864797523404477,0.26666666666666666,1.0,unweighted,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,weighted_target_dominant_atcp,384,0.8463541666666666,-0.003645833333333348,1.3203125,0.757396449704142,0.6796875,0.0,1.0,0.5597014925373134,0.4402985074626866,1.4088541666666667,0.6796875,0.3203125,0.3203125,0.6097560975609756,0.8593269562831933,0.9902713769565497,0.2260536398467433,0.0,grid_selected,0.90625,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4479166666666667,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,shift_aware_source_trust_atcp,384,0.8463541666666666,-0.003645833333333348,1.3151041666666667,0.7603960396039604,0.6848958333333334,0.0,1.0,0.5597014925373134,0.4402985074626866,1.3984375,0.6848958333333334,0.3151041666666667,0.3151041666666667,0.6198347107438017,0.8577622646351285,0.9899954790404626,0.22433460076045628,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,class_conditional_weighted_atcp,384,0.8489583333333334,-0.0010416666666666075,1.3411458333333333,0.7456310679611651,0.6588541666666666,0.0,0.82,0.9029850746268657,0.08298507462686577,0.96875,0.6588541666666666,0.3411458333333333,0.3411458333333333,0.42748091603053434,0.9764413030380672,0.9337716771166222,0.22924901185770752,0.0,grid_selected,0.90625,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4479166666666667,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,risk_asymmetric_shift_atcp,384,0.8515625,0.0015625000000000222,1.3567708333333333,0.7370441458733206,0.6432291666666666,0.0,0.816,0.917910447761194,0.10191044776119407,0.9765625,0.6432291666666666,0.3567708333333333,0.3567708333333333,0.35766423357664234,0.9808911149649289,0.9302670536773155,0.23076923076923078,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,0.83,0.87,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,dp_shift_atcp,384,0.8411458333333334,-0.008854166666666607,1.296875,0.7710843373493976,0.703125,0.0,0.808,0.9029850746268657,0.09498507462686567,0.8880208333333334,0.703125,0.296875,0.296875,0.3684210526315789,0.9802050494294329,0.9348691458279145,0.22592592592592592,0.00015205399625813483,shift_formula,0.859375,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.3125,0.7999999999999999,0.85,0.832,0.9104477611940298,0.07844776119402985,0.890625,0.3125,1.6598591417910449,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,safety_gated_atcp,384,0.8463541666666666,-0.003645833333333348,1.3203125,0.757396449704142,0.6796875,0.0,1.0,0.5597014925373134,0.4402985074626866,1.4088541666666667,0.6796875,0.3203125,0.3203125,0.6097560975609756,0.8593269562831933,0.9902713769565497,0.2260536398467433,0.0,grid_selected,0.90625,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4479166666666667,,,,,,,,,weighted_atcp_accepted,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,safety_gated_shift_atcp,384,0.8463541666666666,-0.003645833333333348,1.3151041666666667,0.7603960396039604,0.6848958333333334,0.0,1.0,0.5597014925373134,0.4402985074626866,1.3984375,0.6848958333333334,0.3151041666666667,0.3151041666666667,0.6198347107438017,0.8577622646351285,0.9899954790404626,0.22433460076045628,0.00015205399625813483,shift_formula,0.90625,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4479166666666667,,,,,,,,,shift_atcp_accepted,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,multi_objective_safety_gated_atcp,384,0.8463541666666666,-0.003645833333333348,1.3203125,0.757396449704142,0.6796875,0.0,1.0,0.5597014925373134,0.4402985074626866,1.4088541666666667,0.6796875,0.3203125,0.3203125,0.6097560975609756,0.8593269562831933,0.9902713769565497,0.2260536398467433,0.0,multi_objective,0.90625,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4479166666666667,,,,,0.26865671641791045,1.3645833333333333,,3.0118548201691087,multi_objective_weighted_atcp,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.85,multi_objective_dp_shift_atcp,384,0.8411458333333334,-0.008854166666666607,1.296875,0.7710843373493976,0.703125,0.0,0.808,0.9029850746268657,0.09498507462686567,0.8880208333333334,0.703125,0.296875,0.296875,0.3684210526315789,0.9802050494294329,0.9348691458279145,0.22592592592592592,0.00015205399625813483,shift_formula,0.859375,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.3125,0.7999999999999999,0.85,0.832,0.9104477611940298,0.07844776119402985,0.890625,0.3125,1.6598591417910449,diabetes_protected_shift_atcp,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,source_split_conformal,384,0.5911458333333334,-0.30885416666666665,0.84375,1.1851851851851851,0.84375,0.15625,0.908,0.0,0.908,1.7317708333333333,0.84375,0.15625,0.0,0.6166666666666667,0.7902746238700166,0.9775974307910223,0.2993827160493827,,,,,,,,,,,,,,,,,,,0.5879166666666666,0.5350911458333333,0.6380208333333334
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,importance_weighted_source_conformal,384,0.59375,-0.30625,0.8567708333333334,1.1671732522796352,0.8567708333333334,0.14322916666666666,0.912,0.0,0.912,1.7447916666666667,0.8567708333333334,0.14322916666666666,0.0,0.6,0.7818044754370974,0.9761665618828326,0.3069908814589666,,,,,,,,,,,,,,,,,,,0.590703125,0.5402994791666667,0.640625
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,target_only_conformal,384,0.9401041666666666,0.04010416666666661,1.4921875,0.6701570680628273,0.5078125,0.0,1.0,0.8283582089552238,0.17164179104477617,1.2838541666666667,0.5078125,0.4921875,0.4921875,0.5873015873015873,0.8980494166422944,0.9970600269902489,0.11794871794871795,,,,,,,,,,,,,,,,,,,0.9402951388888887,0.9152994791666667,0.9609375
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.59375,-0.30625,0.8567708333333334,1.1671732522796352,0.8567708333333334,0.14322916666666666,0.912,0.0,0.912,1.7447916666666667,0.8567708333333334,0.14322916666666666,0.0,0.6,0.7818044754370974,0.9761665618828326,0.3069908814589666,1.0,unweighted,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,0.590703125,0.5402994791666667,0.640625
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,weighted_target_dominant_atcp,384,0.9348958333333334,0.03489583333333335,1.4791666666666667,0.676056338028169,0.5208333333333334,0.0,1.0,0.8134328358208955,0.18656716417910446,1.2838541666666667,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.592391304347826,0.8957496637391766,0.9967005344024186,0.125,0.0,grid_selected,0.921875,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5,,,,,,,,,,0.934921875,0.90625,0.9583333333333334
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,shift_aware_source_trust_atcp,384,0.9348958333333334,0.03489583333333335,1.4791666666666667,0.676056338028169,0.5208333333333334,0.0,1.0,0.8134328358208955,0.18656716417910446,1.2838541666666667,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.592391304347826,0.8957496637391766,0.9967005344024186,0.125,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,0.934921875,0.90625,0.9583333333333334
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,class_conditional_weighted_atcp,384,0.8854166666666666,-0.014583333333333393,1.4635416666666667,0.6832740213523132,0.5364583333333334,0.0,0.86,0.9328358208955224,0.07283582089552243,1.1354166666666667,0.5364583333333334,0.4635416666666667,0.4635416666666667,0.42696629213483145,0.9725466800599688,0.927401630863193,0.21359223300970873,0.0,grid_selected,0.921875,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5,,,,,,,,,,0.8840711805555557,0.8567708333333334,0.9154296874999999
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,risk_asymmetric_shift_atcp,384,0.8854166666666666,-0.014583333333333393,1.484375,0.6736842105263158,0.515625,0.0,0.848,0.9552238805970149,0.10722388059701493,1.1458333333333333,0.515625,0.484375,0.484375,0.4032258064516129,0.9765655570306847,0.9218022798019436,0.2222222222222222,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,0.88,0.92,,,,,,,,0.8840451388888889,0.8541666666666666,0.9166666666666666
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,dp_shift_atcp,384,0.875,-0.025000000000000022,1.4375,0.6956521739130435,0.5625,0.0,0.844,0.9328358208955224,0.08883582089552244,1.09375,0.5625,0.4375,0.4375,0.4166666666666667,0.9754317366810011,0.9272477465096484,0.2222222222222222,0.00015205399625813483,shift_formula,0.9010416666666666,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.421875,0.87,0.9,0.888,0.9253731343283582,0.037373134328358204,1.046875,0.421875,1.7222055348258702,,0.8737586805555554,0.84375,0.9050130208333332
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,safety_gated_atcp,384,0.9348958333333334,0.03489583333333335,1.4791666666666667,0.676056338028169,0.5208333333333334,0.0,1.0,0.8134328358208955,0.18656716417910446,1.2838541666666667,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.592391304347826,0.8957496637391766,0.9967005344024186,0.125,0.0,grid_selected,0.921875,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5,,,,,,,,,weighted_atcp_accepted,0.934921875,0.90625,0.9583333333333334
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,safety_gated_shift_atcp,384,0.9348958333333334,0.03489583333333335,1.4791666666666667,0.676056338028169,0.5208333333333334,0.0,1.0,0.8134328358208955,0.18656716417910446,1.2838541666666667,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.592391304347826,0.8957496637391766,0.9967005344024186,0.125,0.00015205399625813483,shift_formula,0.921875,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5,,,,,,,,,shift_atcp_accepted,0.934921875,0.90625,0.9583333333333334
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,multi_objective_safety_gated_atcp,384,0.9401041666666666,0.04010416666666661,1.4921875,0.6701570680628273,0.5078125,0.0,1.0,0.8283582089552238,0.17164179104477617,1.2838541666666667,0.5078125,0.4921875,0.4921875,0.5873015873015873,0.8980494166422944,0.9970600269902489,0.11794871794871795,0.0,multi_objective,0.9270833333333334,True,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5104166666666667,,,,,0.20895522388059706,1.3854166666666667,,2.8914101684278157,target_only_fallback,0.9402951388888887,0.9152994791666667,0.9609375
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.9,multi_objective_dp_shift_atcp,384,0.875,-0.025000000000000022,1.4375,0.6956521739130435,0.5625,0.0,0.844,0.9328358208955224,0.08883582089552244,1.09375,0.5625,0.4375,0.4375,0.4166666666666667,0.9754317366810011,0.9272477465096484,0.2222222222222222,0.00015205399625813483,shift_formula,0.9010416666666666,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.421875,0.87,0.9,0.888,0.9253731343283582,0.037373134328358204,1.046875,0.421875,1.7222055348258702,diabetes_protected_shift_atcp,0.8737586805555554,0.84375,0.9050130208333332
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,source_split_conformal,384,0.6067708333333334,-0.31322916666666667,0.8854166666666666,1.1294117647058823,0.8854166666666666,0.11458333333333333,0.932,0.0,0.932,1.7369791666666667,0.8854166666666666,0.11458333333333333,0.0,0.6136363636363636,0.7607498183109286,0.9726030970670921,0.31470588235294117,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,importance_weighted_source_conformal,384,0.609375,-0.31062500000000004,0.9036458333333334,1.1066282420749278,0.9036458333333334,0.09635416666666667,0.936,0.0,0.936,1.7604166666666667,0.9036458333333334,0.09635416666666667,0.0,0.5675675675675675,0.7447852386146212,0.9700316748696002,0.3256484149855908,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,target_only_conformal,384,0.953125,0.03312499999999996,1.5807291666666667,0.6326194398682042,0.4192708333333333,0.0,1.0,0.8656716417910447,0.13432835820895528,1.3958333333333333,0.4192708333333333,0.5807291666666666,0.5807291666666666,0.5201793721973094,0.9118764473563319,0.9988173742113675,0.11180124223602485,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,adaptive_transport_conformal,384,0.609375,-0.31062500000000004,0.9036458333333334,1.1066282420749278,0.9036458333333334,0.09635416666666667,0.936,0.0,0.936,1.7604166666666667,0.9036458333333334,0.09635416666666667,0.0,0.5675675675675675,0.7447852386146212,0.9700316748696002,0.3256484149855908,1.0,unweighted,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,weighted_target_dominant_atcp,384,0.9479166666666666,0.02791666666666659,1.5520833333333333,0.6442953020134229,0.4479166666666667,0.0,1.0,0.8507462686567164,0.14925373134328357,1.3645833333333333,0.4479166666666667,0.5520833333333334,0.5520833333333334,0.5377358490566038,0.9077329040685195,0.9983643566625935,0.11627906976744186,0.0,grid_selected,0.9583333333333334,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5677083333333333,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,shift_aware_source_trust_atcp,384,0.9479166666666666,0.02791666666666659,1.5520833333333333,0.6442953020134229,0.4479166666666667,0.0,1.0,0.8507462686567164,0.14925373134328357,1.3645833333333333,0.4479166666666667,0.5520833333333334,0.5520833333333334,0.5377358490566038,0.9077329040685195,0.9983643566625935,0.11627906976744186,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,class_conditional_weighted_atcp,384,0.921875,0.00187499999999996,1.5520833333333333,0.6442953020134229,0.4479166666666667,0.0,0.904,0.9552238805970149,0.05122388059701488,1.2447916666666667,0.4479166666666667,0.5520833333333334,0.5520833333333334,0.41037735849056606,0.9684809388089723,0.9234888719825005,0.1744186046511628,0.0,grid_selected,0.9583333333333334,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5677083333333333,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,risk_asymmetric_shift_atcp,384,0.8932291666666666,-0.02677083333333341,1.5026041666666667,0.6655112651646446,0.4973958333333333,0.0,0.86,0.9552238805970149,0.09522388059701492,1.1744791666666667,0.4973958333333333,0.5026041666666666,0.5026041666666666,0.40932642487046633,0.9745830522075936,0.9217985127352183,0.21465968586387435,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,0.9,0.9400000000000001,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,dp_shift_atcp,384,0.8880208333333334,-0.03197916666666667,1.4895833333333333,0.6713286713286714,0.5104166666666666,0.0,0.852,0.9552238805970149,0.10322388059701493,1.1536458333333333,0.5104166666666666,0.4895833333333333,0.4895833333333333,0.40425531914893614,0.9760242821111245,0.9217626529163306,0.2193877551020408,0.00015205399625813483,shift_formula,0.90625,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4375,0.89,0.92,0.896,0.9253731343283582,0.029373134328358197,1.0729166666666667,0.4375,1.7992680348258712,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,safety_gated_atcp,384,0.9479166666666666,0.02791666666666659,1.5520833333333333,0.6442953020134229,0.4479166666666667,0.0,1.0,0.8507462686567164,0.14925373134328357,1.3645833333333333,0.4479166666666667,0.5520833333333334,0.5520833333333334,0.5377358490566038,0.9077329040685195,0.9983643566625935,0.11627906976744186,0.0,grid_selected,0.9583333333333334,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5677083333333333,,,,,,,,,weighted_atcp_accepted,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,safety_gated_shift_atcp,384,0.9479166666666666,0.02791666666666659,1.5520833333333333,0.6442953020134229,0.4479166666666667,0.0,1.0,0.8507462686567164,0.14925373134328357,1.3645833333333333,0.4479166666666667,0.5520833333333334,0.5520833333333334,0.5377358490566038,0.9077329040685195,0.9983643566625935,0.11627906976744186,0.00015205399625813483,shift_formula,0.9583333333333334,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5677083333333333,,,,,,,,,shift_atcp_accepted,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,multi_objective_safety_gated_atcp,384,0.953125,0.03312499999999996,1.5807291666666667,0.6326194398682042,0.4192708333333333,0.0,1.0,0.8656716417910447,0.13432835820895528,1.3958333333333333,0.4192708333333333,0.5807291666666666,0.5807291666666666,0.5201793721973094,0.9118764473563319,0.9988173742113675,0.11180124223602485,0.0,multi_objective,0.96875,True,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.5885416666666667,,,,,0.08955223880597019,1.3333333333333333,,2.7284896149452282,target_only_fallback,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.92,multi_objective_dp_shift_atcp,384,0.953125,0.03312499999999996,1.5807291666666667,0.6326194398682042,0.4192708333333333,0.0,1.0,0.8656716417910447,0.13432835820895528,1.3958333333333333,0.4192708333333333,0.5807291666666666,0.5807291666666666,0.5201793721973094,0.9118764473563319,0.9988173742113675,0.11180124223602485,0.00015205399625813483,shift_formula,0.90625,True,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.4375,0.89,0.92,0.896,0.9253731343283582,0.029373134328358197,1.0729166666666667,0.4375,1.7992680348258712,target_only_fallback,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,source_split_conformal,384,0.6302083333333334,-0.3197916666666666,0.9557291666666666,1.0463215258855587,0.9557291666666666,0.044270833333333336,0.968,0.0,0.968,1.7604166666666667,0.9557291666666666,0.044270833333333336,0.0,0.5294117647058824,0.6809057308150525,0.9607156609935595,0.3405994550408719,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,importance_weighted_source_conformal,384,0.6354166666666666,-0.3145833333333333,0.96875,1.032258064516129,0.96875,0.03125,0.976,0.0,0.976,1.7604166666666667,0.96875,0.03125,0.0,0.5,0.6522015784652825,0.9578807152336258,0.34408602150537637,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,target_only_conformal,384,0.9713541666666666,0.021354166666666674,1.6640625,0.6009389671361502,0.3359375,0.0,1.0,0.917910447761194,0.08208955223880599,1.4713541666666667,0.3359375,0.6640625,0.6640625,0.4823529411764706,0.9224393898521545,0.9995038805906419,0.08527131782945736,,,,,,,,,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.640625,-0.30937499999999996,0.9791666666666666,1.021276595744681,0.9791666666666666,0.020833333333333332,0.984,0.0,0.984,1.7552083333333333,0.9791666666666666,0.020833333333333332,0.0,0.5,0.6124505605179176,0.95547457586263,0.34574468085106386,1.0,unweighted,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,weighted_target_dominant_atcp,384,0.9713541666666666,0.021354166666666674,1.6640625,0.6009389671361502,0.3359375,0.0,1.0,0.917910447761194,0.08208955223880599,1.4713541666666667,0.3359375,0.6640625,0.6640625,0.4823529411764706,0.9224393898521545,0.9995038805906419,0.08527131782945736,0.0,grid_selected,0.96875,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,1.640625,,,,,,,,,,,,
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,0.95,shift_aware_source_trust_atcp,384,0.9713541666666666,0.021354166666666674,1.6640625,0.6009389671361502,0.3359375,0.0,1.0,0.917910447761194,0.08208955223880599,1.4713541666666667,0.3359375,0.6640625,0.6640625,0.4823529411764706,0.9224393898521545,0.9995038805906419,0.08527131782945736,0.00015205399625813483,shift_formula,,False,1.8972527335712024,1.0,0.26072405911182006,0.00015205399625813483,,,,,,,,,,,,,
